,Unnamed: 0.1,Unnamed: 0,comments,Label
892,892,892,xd i was going crazy fuckin crazy watchin this brah﻿,0
893,893,893,i shuffled while listening to this song  the illness is spreading ﻿,0
894,894,894,way was their a guy warring a robot head ﻿,0
895,895,895,like the songs﻿,0
896,896,896,almost  billion views  nice ﻿,0
897,897,897,sorry to all my haters br  br  br  br  br  br  br  br  br  br  br  br  br  for party rock en﻿,0
898,898,898,i like it br  ﻿,0
899,899,899,gooooood﻿,0
900,900,900,﻿,0
901,901,901,likeeeeeeeee﻿,0
902,902,902,shuffle ﻿,0
903,903,903,lol so funny love it﻿,0
904,904,904,good party﻿,0
905,905,905,do not like this comment if you are not watching in ﻿,1
906,906,906,check out this video on youtube ﻿,1
907,907,907,check out this playlist on youtube ﻿,1
908,908,908,check out this video on youtube ﻿,1
909,909,909,share your thoughts﻿,1
910,910,910,subscribe me plzzzzzzz plzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzz﻿,1
911,911,911,youtube collaborators anyone  subscribe to me  ill subscribe back  i also will start uploading more youtube videos    a rel  nofollow  class  othashtag  href  https plus google coms lmfao  lmfao a ﻿,1
912,912,912,guys lmfaois going to have a reunion on june at expo idaho gardens there going  performe live and theres going  be a press conference after to answer questions about were there been its all live on my channel i got publishing rights subscribe to my channel to watch the whole thing if u dont believe me look it up hope to see all u true fans there and yes its free ﻿,1
913,913,913,iiiiiiiiiii love this shake it song oh sorry every shake it song i like watch subscribe and never unlike brooooo  shake it up﻿,1
914,914,914,check out this playlist on youtube m﻿,1
915,915,915,check out this video on youtube  br  br  br  br  ﻿,1
916,916,916,check out this video on youtube ﻿,1
917,917,917,whos watching in  subscribe for me  ﻿,1
918,918,918,come subscribe﻿,1
919,919,919,subscribe my channel please lol pro plays ﻿,1
920,920,920,check out this video on youtube ﻿,1
921,921,921,check out this video on youtube ﻿,1
922,922,922,i just wanna see how many people like this comment  ill give it a month or so  ﻿,1
923,923,923,please dont like this comment if you are watching in  ﻿,1
924,924,924,check out this video on youtube ﻿,1
925,925,925,i like this comment and do not kill  p﻿,1
926,926,926,check out this video on youtube ﻿,1
927,927,927,check out this playlist on youtube ﻿,1
928,928,928,check out this video on youtube ﻿,1
929,929,929,check out this video on youtube ﻿,1
930,930,930,check out this video on youtube ﻿,1
931,931,931,check out this video on youtube fb i﻿,1
932,932,932,all school drop outs i knew as friends before they decided to drop school think there is no need for an id card or a certification to prove you are an educated clean in criminal record talented person to work in any entertainment field worldwide  they think they could be rich entertainers by consolidating with actors  actresses as well as singers for a share of profits ﻿,1
933,933,933,check out this video on youtube  ﻿,1
934,934,934,check out this video on youtube ﻿,1
935,935,935,check out this video on youtube ﻿,1
936,936,936,check out this playlist on youtube י br  br  br  br  ⛺🏤⛺⛺﻿,1
937,937,937,check out this video on youtube ﻿,1
938,938,938,check out this playlist on youtube  br  br  ﻿,1
939,939,939,check out this video on youtube ﻿,1
940,940,940,check out this video on youtube ﻿,1
941,941,941,check out this video on youtube ﻿,1
942,942,942,view   br  br   best youtube video br  if subscribe to my channel please  br  thank you  lt br  br  melhor vídeo do youtube br  se inscreva no meu canal por favor  br  obrigado  lt br  br  mejor video youtube br  si suscriba a mi canal por favor  br  gracias  lt br  br  meilleur vidéo youtube br  si vous abonner à ma chaîne se il vous plaît  br  merci  lt﻿,1
943,943,943,we can have a party next share﻿,1
944,944,944,lol check out my chanell and subscribe please i want  subs thats it im nearly their now﻿,1
945,945,945,check out this video on youtube ﻿,1
946,946,946,check out this video on youtube ﻿,1
947,947,947,subscribe me  if you do that leave your name so i can subs back ﻿,1
948,948,948,check out this video on youtube ﻿,1
949,949,949,please subscribe to my channel thanks ﻿,1
950,950,950,hey guys im  years old remixer and producer and i want you guys to help me checking my videos i am sure you will love those music if you love them then subscribe so you will know more about me ﻿,1
951,951,951,check out melbourne shuffle  everybody ﻿,1
952,952,952,subscribe my channel﻿,1
953,953,953,please suscribe i am bored of  subscribers try to get it to  ﻿,1
954,954,954,subscribe if you are watching in ﻿,1
955,955,955,check out this video on youtube        br  ﻿,1
956,956,956,hey   subscribe  to me for the peace in the world   ﻿,1
957,957,957,check out this playlist on youtube a﻿,1
958,958,958,check out this video on youtube ﻿,1
959,959,959,check out this playlist on youtube ﻿,1
960,960,960,like this comment for no reason﻿,1
961,961,961,omg can this be the first video on youtube to hit  billion views like this comment of you agree ﻿,1
962,962,962,br  please help me get  subscribers by the end of the night  thx﻿,1
963,963,963,like this comment if youre watching this video when big bang happened br  i do﻿,1
964,964,964,check out this playlist on youtube  br  br  ﻿,1
965,965,965,check out this playlist on youtube 🍴🍴🏄🏄🏄🍴🏄🏄🏄🏄🏊🏊🏊🏊🍴🍴🍴🍴🍴🏂🏂🏂🏂🏂🍸🍸🍸🍸🍻🍗🍵🍟🍟🍟🍟🍴🍕🍕🍕🍕🍕🍕🍕🍕🍕🍕🍕🍕☕🎣🎣☕🍕🍕🎣🎣🎣🎣🎣🎣🎣🎣🎣🎣☕🎣🍕🍔🍔🎣🎣☕🎣🍹🍹🏂🏂🍹🎿﻿,1
966,966,966,░░░░░░░\░░░░░▄▐ br  ░░░░░░     \░░░▄██▄ br  ░░░░░  o    \░░░░░▀█▄ br  ░░░░             \░░░░░░▀█▄ br  ░░░__   \   ░▄▄▄▄▄▀▀ br  ░░░░▄▄▄██▀▀▀▀ br  ░░░█▀▄▄▄█░▀▀       you have been spooked by the spookinati br  ░░░▌░▄▄▄▐▌▀▀▀ br  ▄░▐░░░▄▄░█░▀▀    share this to  people to be unspooked  br  ▀█▌░░░▄░▀█▀░▀  br  ░░░░░░░▄▄▐▌▄▄ br  ░░░░░░░▀███▀█░▄ br  ░░░░░░▐▌▀▄▀▄▀▐▄ br  ░░░░░░▐▀░░░░░░▐▌ br  ░░░░░░█░░░░░░░░█ br  ░░░░░▐▌░░░░░░░░░█ br  ░░░░░█░░░░░░░░░░▐▌﻿,1
967,967,967,like this comment if your watching in  or ﻿,1
968,968,968,help me get  subscribers by tomorrow  br  br  br  br  br  br  br  br  br  br  br  joking dont get butt hurt   ﻿,1
969,969,969,check out this video on youtube ﻿,1
970,970,970,like this comment if ur watching this on  ﻿,1
971,971,971,check out this video on youtube ﻿,1
972,972,972,like this comment please﻿,1
973,973,973,check out this playlist on youtube ﻿,1
974,974,974,like and subscribe﻿,1
975,975,975,like this comment if you are watching on a phone﻿,1
976,976,976,cool video lmfaovevo  you should check out my shuffling videos on my channel when you get the chance  its much appreciated  cheers   a rel  nofollow  class  othashtag  href  https plus google coms everydayimvaping  everydayimvaping a   ﻿,1
977,977,977,check out this playlist on youtube ﻿,1
978,978,978,check out this playlist on youtube  i tried﻿,1
979,979,979,subscribe to  span class  proflinkwrapper  span class  proflinkprefix  + span a class  proflink  href  https plus google com  oid   supermariologan a span   if you thot the robot dudes r epic and awsome﻿,1
980,980,980,if watching in  subscribe to  span class  proflinkwrapper  span class  proflinkprefix  + span a class  proflink  href  https plus google com  oid   supermariologan a span  ﻿,1
981,981,981,check out this playlist on youtube ﻿,1
982,982,982,like this comment if you still jam out to this song after  years ﻿,1
983,983,983,subscribe﻿,1
984,984,984,check out this video on youtube ﻿,1
985,985,985,this video has +m views br  and the channel got m subscribers﻿,1
986,986,986,check out this video on youtube ﻿,1
987,987,987,subscribe to my chanell﻿,1
988,988,988,los invito a subscribirse a mi canal ﻿,1
989,989,989,check out this video on youtube ﻿,1
990,990,990,check out this playlist on youtube ﻿,1
991,991,991,check out this video on youtube opponents mm  br  br  br  br  •[•••• ++¥¥£££ br  ﻿,1
992,992,992,check out this video on youtube  br  br  ﻿,1
993,993,993,at  subscribers im sky diving help me reach my goal lt br  trust me  im a doctor    ﻿,1
994,994,994,check out this video on youtube ﻿,1
995,995,995,check out this video on youtube ﻿,1
996,996,996,check out this video on youtube ﻿,1
997,997,997,check out this playlist on youtube ﻿,1
998,998,998,check out this playlist on youtube ﻿,1
999,999,999,check out this video on youtube ﻿,1
1000,1000,1000,a href  https m freemyapps comshareurlb  https m freemyapps comshareurlb a ﻿,1
1001,1001,1001,check out this video on youtube ﻿,1
1002,1002,1002,need money   check my channel and subscribe soon will post how to get it  ﻿,1
1003,1003,1003,check out this playlist on youtube ﻿,1
1004,1004,1004,like this comment for no reason ﻿,1
1005,1005,1005,youtube comments in a nut shell  br  br   first br    club br   skip to  a href  http www youtube comwatch v kqzrkcpjampt ms    a  and close your eyes br   advertisements br   like this comment for no reason br   christianity arguements br   other religious arguements br   console wars br   pcmasterace br   trolls br   quothow is there  million views on the this video if theres online  people on earth br   complaints br   pewdiepie fangirls br   minecraft scrubs br   rmontageparodies br  br  br  and any other shit ﻿,1
1006,1006,1006,check out this playlist on youtube ﻿,1
1007,1007,1007,check out this video on youtube ﻿,1
1008,1008,1008,please become my first subscriber   thank you ﻿,1
1009,1009,1009,can i get views and subscribers for no reason  😅﻿,1
1010,1010,1010,check out this video on youtube ﻿,1
1011,1011,1011,check out this video on youtube ﻿,1
1012,1012,1012,hello from russia comes to the channel subscribe﻿,1
1013,1013,1013,check out my dance videos  you wont be disappointed   a rel  nofollow  class  othashtag  href  https plus google coms kinglothedancer  kinglothedancer a ﻿,1
1014,1014,1014,men stop being naive idiots believing in love and believing that women actually respect you   want a more fulfilling drama fee life  check out mgtow  there are many channels here on youtube that you can chose from which will give you all the information needed  caution  not for men who enjoy being disposable providers of utility ﻿,1
1015,1015,1015,pleas subscribe on me for ps games video  br  i ______________________________ i br  if you have som tips so contact me on kik or skype br  i ______________________________ i br  kik  pander br  skype  sander nicolaysen br  i ______________________ i br  pleas subscribe on me and kashoo gaming﻿,1
